These are the connections for the analogue to digital test:
jumper connecting GP11 to SCLK
jumper connecting GP10 to MOSI
jumper connecting GP9 to MISO
jumper connecting GP8 to CSnA
Potentiometer connections:
  (call 1 and 3 the ends of the resistor and 2 the wiper)
  connect 3 to 3V3
  connect 2 to AD1
  connect 1 to GND
connect GP4 to controlsignal for ESC(electronic speed control) for Brushless Motor
SP=500 KP=1 Kd=0
SP;PV;Y;pos
500;226;274;127
500;226;274;127
500;227;273;127
500;225;275;127
500;227;273;127
500;227;273;127
500;226;274;127
500;227;273;127
500;226;274;127
500;226;274;127
500;225;275;127
500;226;274;127
500;225;275;127
500;227;273;127
500;226;274;127
500;225;275;127
500;226;274;127
500;226;274;127
500;227;273;127
500;226;274;127
500;228;272;127
500;226;274;127
500;227;273;127
500;227;273;127
500;226;274;127
500;229;271;127
500;226;274;127
500;227;273;127
500;226;274;127
500;226;274;127
500;226;274;127
500;227;273;127
500;225;275;127
500;226;274;127
500;227;273;127
500;226;274;127
500;226;274;127
500;225;275;127
500;225;275;127
500;224;276;127
500;225;275;127
500;227;273;127
500;226;274;127
500;226;274;127
500;226;274;127
500;227;273;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;225;275;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;227;273;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;225;275;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;225;275;127
500;226;274;127
500;227;273;127
500;227;273;127
500;226;274;127
500;226;274;127
500;227;273;127
500;228;272;127
500;225;275;127
500;226;274;127
500;228;272;127
500;224;276;127
500;226;274;127
500;226;274;127
500;227;273;127
500;226;274;127
500;226;274;127
500;225;275;127
500;225;275;127
500;224;276;127
500;224;276;127
500;225;275;127
500;226;274;127
500;227;273;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;225;275;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;227;273;127
500;226;274;127
500;226;274;127
500;226;274;127
500;225;275;127
500;226;274;127
500;226;274;127
500;225;275;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;225;275;127
500;226;274;127
500;226;274;127
500;226;274;127
500;225;275;127
500;226;274;127
500;225;275;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;225;275;127
500;226;274;127
500;226;274;127
500;225;275;127
500;226;274;127
500;226;274;127
500;225;275;127
500;226;274;127
500;226;274;127
500;226;274;127
500;225;275;127
500;226;274;127
500;226;274;127
500;226;274;127
500;225;275;127
500;225;275;127
500;226;274;127
500;226;274;127
500;225;275;127
500;226;274;127
500;225;275;127
500;224;276;127
500;225;275;127
500;225;275;127
500;225;275;127
500;224;276;127
500;226;274;127
500;225;275;127
500;225;275;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;228;272;127
500;226;274;127
500;224;276;127
500;225;275;127
500;226;274;127
500;226;274;127
500;225;275;127
500;225;275;127
500;226;274;127
500;224;276;127
500;225;275;127
500;226;274;127
500;225;275;127
500;225;275;127
500;226;274;127
500;226;274;127
500;226;274;127
500;225;275;127
500;225;275;127
500;226;274;127
500;226;274;127
500;225;275;127
500;226;274;127
500;226;274;127
500;227;273;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;225;275;127
500;226;274;127
500;224;276;127
500;226;274;127
500;226;274;127
500;225;275;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;225;275;127
500;226;274;127
500;225;275;127
500;225;275;127
500;226;274;127
500;225;275;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;225;275;127
500;225;275;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;225;275;127
500;226;274;127
500;224;276;127
500;225;275;127
500;225;275;127
500;225;275;127
500;226;274;127
500;226;274;127
500;226;274;127
500;225;275;127
500;226;274;127
500;225;275;127
500;228;272;127
500;226;274;127
500;225;275;127
500;226;274;127
500;227;273;127
500;225;275;127
500;225;275;127
500;225;275;127
500;226;274;127
500;225;275;127
500;225;275;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;225;275;127
500;226;274;127
500;227;273;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;225;275;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;225;275;127
500;226;274;127
500;224;276;127
500;224;276;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;225;275;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;225;275;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;225;275;127
500;226;274;127
500;227;273;127
500;226;274;127
500;225;275;127
500;228;272;127
500;226;274;127
500;225;275;127
500;226;274;127
500;225;275;127
500;226;274;127
500;225;275;127
500;225;275;127
500;228;272;127
500;227;273;127
500;227;273;127
500;226;274;127
500;227;273;127
500;227;273;127
500;226;274;127
500;227;273;127
500;225;275;127
500;227;273;127
500;227;273;127
500;227;273;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;228;272;127
500;225;275;127
500;227;273;127
500;226;274;127
500;227;273;127
500;226;274;127
500;227;273;127
500;226;274;127
500;226;274;127
500;228;272;127
500;226;274;127
500;225;275;127
500;226;274;127
500;226;274;127
500;227;273;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;227;273;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;225;275;127
500;226;274;127
500;227;273;127
500;226;274;127
500;227;273;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;227;273;127
500;227;273;127
500;226;274;127
500;226;274;127
500;227;273;127
500;226;274;127
500;226;274;127
500;227;273;127
500;226;274;127
500;227;273;127
500;226;274;127
500;225;275;127
500;227;273;127
500;227;273;127
500;226;274;127
500;226;274;127
500;226;274;127
500;227;273;127
500;226;274;127
500;227;273;127
500;227;273;127
500;228;272;127
500;227;273;127
500;226;274;127
500;227;273;127
500;225;275;127
500;227;273;127
500;226;274;127
500;227;273;127
500;226;274;127
500;229;271;127
500;226;274;127
500;227;273;127
500;227;273;127
500;227;273;127
500;229;271;127
500;226;274;127
500;226;274;127
500;227;273;127
500;227;273;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;227;273;127
500;226;274;127
500;227;273;127
500;226;274;127
500;227;273;127
500;226;274;127
500;226;274;127
500;226;274;127
500;227;273;127
500;227;273;127
500;228;272;127
500;227;273;127
500;226;274;127
500;226;274;127
500;226;274;127
500;227;273;127
500;226;274;127
500;227;273;127
500;228;272;127
500;226;274;127
500;227;273;127
500;227;273;127
500;225;275;127
500;226;274;127
500;225;275;127
500;227;273;127
500;226;274;127
500;228;272;127
500;226;274;127
500;226;274;127
500;227;273;127
500;226;274;127
500;227;273;127
500;224;276;127
500;226;274;127
500;227;273;127
500;226;274;127
500;228;272;127
500;226;274;127
500;227;273;127
500;227;273;127
500;226;274;127
500;226;274;127
500;226;274;127
500;227;273;127
500;228;272;127
500;226;274;127
500;226;274;127
500;226;274;127
500;227;273;127
500;226;274;127
500;225;275;127
500;227;273;127
500;226;274;127
500;227;273;127
500;227;273;127
500;227;273;127
500;226;274;127
500;227;273;127
500;228;272;127
500;226;274;127
500;227;273;127
500;226;274;127
500;226;274;127
500;227;273;127
500;226;274;127
500;226;274;127
500;226;274;127
500;227;273;127
500;226;274;127
500;228;272;127
500;226;274;127
500;226;274;127
500;226;274;127
500;227;273;127
500;228;272;127
500;226;274;127
500;227;273;127
500;227;273;127
500;226;274;127
500;226;274;127
500;226;274;127
500;226;274;127
500;227;273;127
500;229;271;127
500;226;274;127
500;227;273;127
500;227;273;127
500;226;274;127
500;226;274;127
500;227;273;127
500;227;273;127
500;227;273;127
500;226;274;127
500;226;274;127
500;226;274;127
500;227;273;127
500;226;274;127
500;225;275;127
500;227;273;127
500;226;274;127
500;226;274;127
500;226;274;127
500;227;273;127
500;228;272;127
500;226;274;127
500;226;274;127
500;226;274;127
500;227;273;127
500;226;274;127
500;226;274;127
500;228;272;127
500;226;274;127
500;227;273;127
500;225;275;127
500;224;276;127
500;227;273;127
500;226;274;127
500;226;274;127
500;227;273;127
500;226;274;127
500;226;274;127
500;225;275;127
500;226;274;127
500;227;273;127
500;227;273;127
500;227;273;127
500;226;274;127
500;228;272;127
500;226;274;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;228;272;127
500;226;274;127
500;227;273;127
500;228;272;127
500;227;273;127
500;227;273;127
500;227;273;127
500;226;274;127
500;225;275;127
500;227;273;127
500;227;273;127
500;225;275;127
500;227;273;127
500;226;274;127
500;229;271;127
500;227;273;127
500;225;275;127
500;226;274;127
500;226;274;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;226;274;127
500;226;274;127
500;227;273;127
500;227;273;127
500;227;273;127
500;226;274;127
500;227;273;127
500;227;273;127
500;226;274;127
500;226;274;127
500;226;274;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;226;274;127
500;227;273;127
500;226;274;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;226;274;127
500;227;273;127
500;227;273;127
500;226;274;127
500;226;274;127
500;228;272;127
500;227;273;127
500;225;275;127
500;227;273;127
500;226;274;127
500;226;274;127
500;227;273;127
500;226;274;127
500;226;274;127
500;225;275;127
500;225;275;127
500;227;273;127
500;226;274;127
500;226;274;127
500;226;274;127
500;228;272;127
500;227;273;127
500;226;274;127
500;228;272;127
500;227;273;127
500;227;273;127
500;226;274;127
500;227;273;127
500;227;273;127
500;225;275;127
500;227;273;127
500;227;273;127
500;227;273;127
500;229;271;127
500;226;274;127
500;226;274;127
500;230;270;127
500;226;274;127
500;230;270;127
500;226;274;127
500;228;272;127
500;227;273;127
500;227;273;127
500;227;273;127
500;226;274;127
500;225;275;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;226;274;127
500;227;273;127
500;227;273;127
500;226;274;127
500;225;275;127
500;226;274;127
500;227;273;127
500;226;274;127
500;226;274;127
500;227;273;127
500;227;273;127
500;226;274;127
500;226;274;127
500;226;274;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;226;274;127
500;227;273;127
500;227;273;127
500;226;274;127
500;226;274;127
500;228;272;127
500;227;273;127
500;226;274;127
500;227;273;127
500;227;273;127
500;226;274;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;226;274;127
500;227;273;127
500;226;274;127
500;226;274;127
500;227;273;127
500;229;271;127
500;227;273;127
500;230;270;127
500;227;273;127
500;227;273;127
500;226;274;127
500;226;274;127
500;227;273;127
500;226;274;127
500;227;273;127
500;228;272;127
500;226;274;127
500;226;274;127
500;229;271;127
500;226;274;127
500;226;274;127
500;227;273;127
500;224;276;127
500;228;272;127
500;226;274;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;226;274;127
500;229;271;127
500;226;274;127
500;227;273;127
500;225;275;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;226;274;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;228;272;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;226;274;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;226;274;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;228;272;127
500;227;273;127
500;227;273;127
500;225;275;127
500;228;272;127
500;227;273;127
500;226;274;127
500;227;273;127
500;226;274;127
500;229;271;127
500;227;273;127
500;227;273;127
500;226;274;127
500;229;271;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;228;272;127
500;227;273;127
500;226;274;127
500;226;274;127
500;227;273;127
500;227;273;127
500;227;273;127
500;226;274;127
500;227;273;127
500;227;273;127
500;226;274;127
500;227;273;127
500;227;273;127
500;230;270;127
500;227;273;127
500;229;271;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;230;270;127
500;227;273;127
500;225;275;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;225;275;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;226;274;127
500;228;272;127
500;227;273;127
500;227;273;127
500;227;273;127
500;228;272;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;228;272;127
500;228;272;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;228;272;127
500;228;272;127
500;227;273;127
500;228;272;127
500;227;273;127
500;226;274;127
500;227;273;127
500;226;274;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;229;271;127
500;227;273;127
500;228;272;127
500;225;275;127
500;226;274;127
500;227;273;127
500;226;274;127
500;227;273;127
500;227;273;127
500;227;273;127
500;224;276;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;224;276;127
500;227;273;127
500;227;273;127
500;228;272;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;228;272;127
500;227;273;127
500;227;273;127
500;228;272;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;229;271;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;230;270;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;228;272;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;228;272;127
500;227;273;127
500;228;272;127
500;228;272;127
500;227;273;127
500;227;273;127
500;227;273;127
500;228;272;127
500;228;272;127
500;227;273;127
500;228;272;127
500;227;273;127
500;227;273;127
500;228;272;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;228;272;127
500;227;273;127
500;228;272;127
500;227;273;127
500;228;272;127
500;228;272;127
500;227;273;127
500;227;273;127
500;228;272;127
500;228;272;127
500;228;272;127
500;228;272;127
500;229;271;127
500;227;273;127
500;227;273;127
500;228;272;127
500;227;273;127
500;227;273;127
500;227;273;127
500;226;274;127
500;227;273;127
500;225;275;127
500;228;272;127
500;228;272;127
500;229;271;127
500;225;275;127
500;228;272;127
500;227;273;127
500;226;274;127
500;226;274;127
500;227;273;127
500;228;272;127
500;226;274;127
500;227;273;127
500;228;272;127
500;226;274;127
500;227;273;127
500;226;274;127
500;227;273;127
500;228;272;127
500;227;273;127
500;227;273;127
500;228;272;127
500;227;273;127
500;227;273;127
500;228;272;127
500;228;272;127
500;228;272;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;228;272;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;228;272;127
500;227;273;127
500;227;273;127
500;228;272;127
500;227;273;127
500;228;272;127
500;227;273;127
500;230;270;127
500;227;273;127
500;228;272;127
500;227;273;127
500;227;273;127
500;228;272;127
500;227;273;127
500;227;273;127
500;227;273;127
500;226;274;127
500;226;274;127
500;227;273;127
500;229;271;127
500;227;273;127
500;227;273;127
500;227;273;127
500;226;274;127
500;226;274;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;228;272;127
500;227;273;127
500;227;273;127
500;230;270;127
500;226;274;127
500;227;273;127
500;229;271;127
500;228;272;127
500;227;273;127
500;227;273;127
500;228;272;127
500;226;274;127
500;227;273;127
500;228;272;127
500;227;273;127
500;227;273;127
500;227;273;127
500;228;272;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;227;273;127
500;228;272;127
500;228;272;127
500;228;272;127
500;227;273;127
500;227;273;127
500;228;272;127
500;228;272;127
500;228;272;127
500;227;273;127
500;228;272;127
500;228;272;127
500;227;273;127
500;227;273;127
500;228;272;127
500;228;272;127
500;226;274;127
500;228;272;127
500;228;272;127
500;228;272;127
500;228;272;127
500;228;272;127
500;226;274;127
500;227;273;127
500;227;273;127
500;229;271;127
500;228;272;127
500;228;272;127
500;228;272;127
500;227;273;127
500;229;271;127
500;228;272;127
500;228;272;127
500;231;269;126
500;228;272;127
500;229;271;127
500;228;272;127
500;229;271;127
500;229;271;127
500;228;272;127
500;228;272;127
500;229;271;127
500;228;272;127
500;228;272;127
500;229;271;127
500;228;272;127
500;228;272;127
500;227;273;127
500;228;272;127
500;228;272;127
500;228;272;127
500;228;272;127
500;229;271;127
500;228;272;127
500;228;272;127
500;228;272;127
500;228;272;127
500;226;274;127
500;228;272;127
500;228;272;127
500;228;272;127
500;228;272;127
500;228;272;127
500;228;272;127
500;228;272;127
500;228;272;127
500;228;272;127
500;227;273;127
500;228;272;127
500;228;272;127
500;228;272;127
500;228;272;127
500;228;272;127
500;228;272;127
500;228;272;127
500;228;272;127
500;230;270;127
500;228;272;127
500;228;272;127
500;228;272;127
500;228;272;127
500;228;272;127
500;228;272;127
500;228;272;127
500;229;271;127
500;229;271;127
500;228;272;127
500;227;273;127
500;229;271;127
500;229;271;127
500;228;272;127
500;228;272;127
500;228;272;127
500;230;270;127
500;228;272;127
500;228;272;127
500;227;273;127
500;228;272;127
500;229;271;127
500;228;272;127
500;227;273;127
500;227;273;127
500;228;272;127
500;228;272;127
500;232;268;126
500;228;272;127
500;228;272;127
500;227;273;127
500;228;272;127
500;229;271;127
500;228;272;127
500;226;274;127
500;228;272;127
500;228;272;127
500;228;272;127
500;229;271;127
500;228;272;127
500;229;271;127
500;228;272;127
500;228;272;127
500;228;272;127
500;228;272;127
500;230;270;127
500;228;272;127
500;228;272;127
500;228;272;127
500;229;271;127
500;228;272;127
500;228;272;127
500;228;272;127
500;228;272;127
500;228;272;127
500;229;271;127
500;229;271;127
500;228;272;127
500;228;272;127
500;228;272;127
500;228;272;127
500;228;272;127
500;228;272;127
500;228;272;127
500;228;272;127
500;228;272;127
500;227;273;127
500;227;273;127
500;229;271;127
500;228;272;127
500;228;272;127
500;229;271;127
500;228;272;127
500;228;272;127
500;228;272;127
500;228;272;127
500;228;272;127
500;228;272;127
500;228;272;127
500;230;270;127
500;229;271;127
500;228;272;127
500;229;271;127
500;229;271;127
500;229;271;127
500;228;272;127
500;228;272;127
500;227;273;127
500;228;272;127
500;229;271;127
500;227;273;127
500;227;273;127
500;229;271;127
500;230;270;127
500;229;271;127
500;229;271;127
500;228;272;127
500;230;270;127
500;228;272;127
500;228;272;127
500;228;272;127
500;228;272;127
500;228;272;127
500;229;271;127
500;227;273;127
500;226;274;127
500;228;272;127
500;227;273;127
500;227;273;127
500;229;271;127
500;228;272;127
500;227;273;127
500;230;270;127
500;229;271;127
500;229;271;127
500;228;272;127
500;227;273;127
500;228;272;127
500;229;271;127
500;229;271;127
500;228;272;127
500;230;270;127
500;227;273;127
500;229;271;127
500;227;273;127
500;227;273;127
500;229;271;127
500;229;271;127
500;228;272;127
500;227;273;127
500;228;272;127
500;227;273;127
500;228;272;127
500;228;272;127
500;230;270;127
500;228;272;127
500;227;273;127
500;228;272;127
500;228;272;127
500;228;272;127
500;228;272;127
500;229;271;127
500;228;272;127
500;228;272;127
500;228;272;127
500;229;271;127
500;229;271;127
500;228;272;127
500;228;272;127
500;228;272;127
500;229;271;127
500;229;271;127
500;229;271;127
500;228;272;127
500;229;271;127
500;228;272;127
500;228;272;127
500;229;271;127
500;228;272;127
500;228;272;127
500;228;272;127
500;228;272;127
500;229;271;127
500;229;271;127
500;229;271;127
500;228;272;127
500;229;271;127
500;229;271;127
500;231;269;126
500;227;273;127
500;228;272;127
500;228;272;127
500;229;271;127
500;228;272;127
500;228;272;127
500;228;272;127
500;228;272;127
500;226;274;127
500;229;271;127
500;229;271;127
500;229;271;127
500;229;271;127
500;229;271;127
500;228;272;127
500;230;270;127
500;229;271;127
500;229;271;127
500;228;272;127
500;228;272;127
500;230;270;127
500;228;272;127
500;230;270;127
500;229;271;127
500;228;272;127
500;229;271;127
500;228;272;127
500;229;271;127
500;229;271;127
500;229;271;127
500;229;271;127
500;233;267;126
500;228;272;127
500;226;274;127
500;228;272;127
500;228;272;127
500;228;272;127
500;227;273;127
500;229;271;127
500;228;272;127
500;229;271;127
500;229;271;127
500;229;271;127
500;229;271;127
500;229;271;127
500;229;271;127
500;229;271;127
500;229;271;127
500;228;272;127
500;229;271;127
500;229;271;127
500;228;272;127
500;228;272;127
500;229;271;127
500;230;270;127
500;229;271;127
500;229;271;127
500;229;271;127
500;229;271;127
500;229;271;127
500;229;271;127
500;229;271;127
500;229;271;127
500;229;271;127
500;229;271;127
500;229;271;127
500;229;271;127
500;229;271;127
500;229;271;127
500;229;271;127
500;229;271;127
500;229;271;127
500;229;271;127
500;229;271;127
500;229;271;127
500;229;271;127
500;229;271;127
500;229;271;127
500;229;271;127
500;229;271;127
500;228;272;127
500;229;271;127
500;229;271;127
500;229;271;127
500;229;271;127
500;228;272;127
500;229;271;127
500;228;272;127
500;229;271;127
500;230;270;127
500;227;273;127
500;229;271;127
500;229;271;127
500;229;271;127
500;229;271;127
500;230;270;127
500;228;272;127
500;229;271;127
500;229;271;127
500;229;271;127
500;230;270;127
500;229;271;127
500;230;270;127
500;229;271;127
500;229;271;127
500;229;271;127
500;230;270;127
500;226;274;127
500;229;271;127
500;230;270;127
500;229;271;127
500;230;270;127
500;229;271;127
500;229;271;127
500;230;270;127
500;227;273;127
500;228;272;127
500;229;271;127
500;226;274;127
500;229;271;127
500;230;270;127
500;228;272;127
500;230;270;127
500;228;272;127
500;229;271;127
500;229;271;127
500;230;270;127
500;229;271;127
500;229;271;127
500;231;269;126
500;229;271;127
500;228;272;127
500;229;271;127
500;230;270;127
500;228;272;127
500;229;271;127
500;230;270;127
500;228;272;127
500;229;271;127
500;229;271;127
500;229;271;127
500;230;270;127
500;230;270;127
500;230;270;127
500;230;270;127
500;230;270;127
500;230;270;127
500;230;270;127
500;230;270;127
500;230;270;127
500;230;270;127
500;230;270;127
500;230;270;127
500;230;270;127
500;230;270;127
500;230;270;127
500;229;271;127
500;230;270;127
500;230;270;127
500;230;270;127
500;230;270;127
500;230;270;127
500;230;270;127
500;230;270;127
500;230;270;127
500;229;271;127
500;230;270;127
500;229;271;127
500;229;271;127
500;230;270;127
500;229;271;127
500;230;270;127
500;230;270;127
500;229;271;127
500;229;271;127
500;230;270;127
500;230;270;127
500;234;266;126
500;230;270;127
500;230;270;127
500;231;269;126
500;231;269;126
500;233;267;126
500;228;272;127
500;230;270;127
500;229;271;127
500;228;272;127
500;231;269;126
500;230;270;127
500;230;270;127
500;233;267;126
500;230;270;127
500;230;270;127
500;231;269;126
500;230;270;127
500;229;271;127
500;230;270;127
500;229;271;127
500;230;270;127
500;229;271;127
500;230;270;127
500;228;272;127
500;230;270;127
500;230;270;127
500;230;270;127
500;230;270;127
500;230;270;127
500;230;270;127
500;231;269;126
500;230;270;127
500;231;269;126
500;230;270;127
500;230;270;127
500;230;270;127
500;231;269;126
500;230;270;127
500;230;270;127
500;229;271;127
500;230;270;127
500;230;270;127
500;230;270;127
500;229;271;127
500;230;270;127
500;230;270;127
500;230;270;127
500;230;270;127
500;230;270;127
500;230;270;127
500;230;270;127
500;230;270;127
500;230;270;127
500;230;270;127
500;230;270;127
500;231;269;126
500;230;270;127
500;230;270;127
500;230;270;127
500;230;270;127
500;230;270;127
500;230;270;127
500;230;270;127
500;230;270;127
500;230;270;127
500;230;270;127
500;230;270;127
500;230;270;127
500;230;270;127
500;230;270;127
500;231;269;126
500;230;270;127
500;230;270;127
500;231;269;126
500;231;269;126
500;231;269;126
500;230;270;127
500;231;269;126
500;231;269;126
500;231;269;126
500;231;269;126
500;232;268;126
500;230;270;127
500;230;270;127
500;231;269;126
500;232;268;126
500;230;270;127
500;230;270;127
500;231;269;126
500;231;269;126
500;230;270;127
500;230;270;127
500;230;270;127
500;233;267;126
500;231;269;126
500;230;270;127
500;231;269;126
500;228;272;127
500;230;270;127
500;231;269;126
500;233;267;126
500;231;269;126
500;230;270;127
500;233;267;126
500;230;270;127
500;231;269;126
500;230;270;127
500;229;271;127
500;230;270;127
500;230;270;127
500;230;270;127
500;231;269;126
500;233;267;126
500;230;270;127
500;231;269;126
500;232;268;126
500;231;269;126
500;231;269;126
500;230;270;127
500;231;269;126
500;232;268;126
500;231;269;126
500;231;269;126
500;227;273;127
500;230;270;127
500;230;270;127
500;232;268;126
500;231;269;126
500;231;269;126
500;231;269;126
500;231;269;126
500;231;269;126
500;231;269;126
500;230;270;127
500;230;270;127
500;230;270;127
500;233;267;126
500;230;270;127
500;231;269;126
500;230;270;127
500;230;270;127
500;230;270;127
500;231;269;126
500;231;269;126
500;231;269;126
500;231;269;126
500;231;269;126
500;231;269;126
500;231;269;126
500;231;269;126
500;231;269;126
500;231;269;126
500;231;269;126
500;231;269;126
500;231;269;126
500;231;269;126
500;231;269;126
500;231;269;126
500;232;268;126
500;231;269;126
500;231;269;126
500;230;270;127
500;231;269;126
500;231;269;126
500;232;268;126
500;229;271;127
500;231;269;126
500;231;269;126
500;231;269;126
500;231;269;126
500;232;268;126
500;232;268;126
500;231;269;126
500;232;268;126
